ID,Name,District,Address,Contact,Homepage,Upvote,Main Entrance Access Road,Handicap Parking,Main Entrance Slope Way,Disabled Escalator,Disabled Toilet,Disabled Lodging Facility,Disabled Seat,Disabled Ticket Office,Service for the visually-impaired,Service for the hearing-impaired,Information Service,Wheelchair Rental
2907,Cheonho Elementary School,Gangdong-gu,"310-11 Gucheonmyeon-ro, Gangdong-gu, Seoul",02-470-9771,www.chunho.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2404,Certified Hospital,Eunpyeong-gu,"164 Eungam-ro, Eunpyeong-gu, Seoul",02-309-0909,www.injunghp.co.kr/,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N
2830,Sangdo Elementary School,Dongjak-gu,"62, Seongdaero 21-gil, Dongjak-gu, Seoul",02-823-2168,www.seoulsangdo.es.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2152,Asan Hospital,Songpa-gu,"88, Olympic-ro 43-gil, Songpa-gu, Seoul",02-1688-7575,www.amc.seoul.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2952,English Elementary School,Yeongdeungpo-gu,"56, Munrae-ro, Yeongdeungpo-gu, Seoul",02-2068-5355,www.sym.es.kr/,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
2452,Seoul Jeongin School,Gangbuk-gu,"119-20, Insubong-ro, Gangbuk-gu, Seoul",02-983-4321,www.jeongin.sc.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2456,Seoul Blind School,Jongno-gu,"97 Pilun-daero, Jongno-gu, Seoul",02-737-0656,www.bl.sc.kr/,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2244,Wooridul Hospital,Gangbuk-gu,"1083, Hancheon-ro, Gangbuk-gu, Seoul",02-6222-1000,www.wooridul.co.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2247,Siloam Eye Hospital,Gangseo-gu,"181 Deungchon-ro, Gangseo-gu, Seoul",02-2650-0700,www.siloam.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2883,Wolcheoncho,Dobong-gu,"96, Nohae-ro 70-gil, Dobong-gu, Seoul",02-993-9448,www.wolcheon.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2888,Jeondong Elementary School,Dongdaemun-gu,"61, Jeonnong-ro 16-gil, Dongdaemun-gu, Seoul",02-2214-6574,www.jundong.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3187,Jungwon Middle School,Nowon-gu,"420, Gongneung-ro, Nowon-gu, Seoul",02-971-2788,www.joongwon.ms.kr,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2410,Yang Hospital 2nd Comprehensive Examination Center,Gangdong-gu,"128 Jinhwang Road, Gangdong-gu, Seoul",02-480-8000,www.yangh.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2526,Dongho Kindergarten,Seongdong-gu,"7, Geumhosan 9-gil, Seongdong-gu, Seoul",02-2235-0914,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2165,Gangnam Central Hospital,Gwanak-gu,"1449, Nambusunhwan-ro, Gwanak-gu, Seoul",02-853-4600,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2969,Seoul Shinyoung Elementary School,Yeongdeungpo-gu,"32, Dosin-ro 4-gil, Yeongdeungpo-gu, Seoul",02-843-2264,www.shinyoung.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2594,Seoul Dorim Elementary School,Yeongdeungpo-gu,"22, Gamasan-ro 65-gil, Yeongdeungpo-gu, Seoul",02-832-0590,www.seouldorim.es.kr/,0,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N
2168,Hanil Hospital,Dobong-gu,"308, Uicheon-ro, Dobong-gu, Seoul",02-901-3114,www.kepcomedi.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
541,Banpo District,Seocho-gu,"176 Sinbanpo-ro, Seocho-gu, Seoul",02-536-8477,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
548,Hwayang-dong District,Gwangjin-gu,"39 Neungdong-ro 17-gil, Gwangjin-gu, Seoul",02-463-0113,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
549,Hongik District University,Mapo-gu,"63, Yanghwa-ro 11-gil, Mapo-gu, Seoul",02-334-8150,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1812,Doseong Church,Geumcheon-gu,"808, Geumha-ro, Geumcheon-gu, Seoul",,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
2157,Seoul Medical Center (Gangnam Branch),Gangnam-gu,"43, Bongeunsa-ro 114-gil, Gangnam-gu, Seoul",02-3430-0261,www.seoulmc.or.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2504,Sky Daycare Center,Gangdong-gu,"30, Amsa 13-gil, Gangdong-gu, Seoul",02-426-5882,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
162,Gaepo 4-dong Community Service Center,Gangnam-gu,"12 Gaepo-ro 38-gil, Gangnam-gu, Seoul",02-3423-7870,http://www.gangnam.go.kr/dong/main/main.do?dongCode=400301,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
164,Guro 3-dong Community Service Center,Guro-gu,"38-9 Digital-ro 31-gil, Guro-gu, Seoul",02-2620-7400,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1004,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
166,Sajik-dong Community Center,Jongno-gu,"1 Sajik-ro 9-gil, Jongno-gu, Seoul",02-2148-5033,http://www.jongno.go.kr/dongMain.do?dong=02,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
170,Hongeun 1-dong Community Center,Seodaemun-gu,"85 Hongeunjungang-ro, Seodaemun-gu, Seoul",02-330-8129,he1-dong.sdm.go.kr/he1-dong,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2343,Onnuri Hospital,Seongbuk-gu,"271, Hwarang-ro, Seongbuk-gu, Seoul",02-919-2700,www.onnurihosp.co.kr,1,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2346,Gangnam Hyo Hospital (Goam Building),Gwanak-gu,"1704, Nambusunhwan-ro, Gwanak-gu, Seoul",02-885-8080,www.kangnamhyo.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
975,Moonhyeon Dental Clinic,Gwanak-gu,"1474, Nambusunhwan-ro, Gwanak-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
618,Cheonho 2 Public Security Center,Gangdong-gu,"11-14, Cheonjung-ro, Gangdong-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
626,Deungchon-dong Post Office,Gangseo-gu,"90, Hwagok-ro 63-gil, Gangseo-gu, Seoul",02-2658-0100,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
565,Myeonmok Sampal Police Box,Jungnang-gu,"45, Sagajeong-ro 41-gil, Jungnang-gu, Seoul",02-435-9438,,0,Y,Y,Y,N,N,N,Y,N,N,N,N,N
568,Sanggye 2-dong Security Center,Nowon-gu,"17, Sanggye-ro 23-gil, Nowon-gu, Seoul",02-937-7647,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
159,Oryu 1-dong Community Center,Guro-gu,"221, Gyeongin-ro, Guro-gu, Seoul",02-2620-7450,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1013,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2664,Ohhyeon Elementary School,Gangbuk-gu,"221, Wolgye-ro, Gangbuk-gu, Seoul",02-987-0419,www.oh-hyun.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2811,Aloshio Elementary School,Eunpyeong-gu,"20-11, Baeknyeonsan-ro 14-gil, Eunpyeong-gu, Seoul",02-387-5448,www.aloysius.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1772,Core Church,Songpa-gu,"182, Chungmin-ro, Songpa-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
148,Junggok 1-dong Community Center,Gwangjin-gu,"49, Gingorang-ro 12-gil, Gwangjin-gu, Seoul",02-450-1501,http://www.gwangjin.go.kr/office/index.jsp?dongId=01,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2331,Mokdong Yonsei Hospital,Yangcheon-gu,"189 Mokdong-ro, Yangcheon-gu, Seoul",02-2601-00520053,www.mokdongysh.com/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2823,Sinbuk Elementary School,Mapo-gu,"26, World Cupbuk-ro 38-gil, Mapo-gu, Seoul",02-303-6884,www.sinbuk.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
575,Ssangmun 2-dong Security Center,Dobong-gu,"132 Banghak-ro 3-gil, Dobong-gu, Seoul",02-995-9169,,0,Y,Y,Y,N,N,N,Y,N,N,N,N,N
178,Namyeong-dong Community Center,Yongsan-gu,"25, Dutubbawi-ro, Yongsan-gu, Seoul",02-2199-8372,http://www.yongsan.go.kr/site/dc/index2.jsp?sitecdv=S0000457,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2335,Guro Sacred Heart Hospital,Guro-gu,"427, Gyeongin-ro, Guro-gu, Seoul",02-2067-1500,www.kurosungsim.co.kr/,1,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
426,Vacation police box,Dobong-gu,"45, Dobong-ro 145-gil, Dobong-gu, Seoul",02-3492-1436,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1583,Korean Presbyterian Church of Jesus Gwanghyeon Church,Gwangjin-gu,"553, Achasan-ro, Gwangjin-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
111,Deungchon 1-dong Community Center,Gangseo-gu,"55, Gonghang-daero 53ga-gil, Gangseo-gu, Seoul",02-2600-7365,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=2&dcode=DC1,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
911,Congressman Mizain,Gangnam-gu,"423 Dosan-daero, Gangnam-gu, Seoul",1599-3008,http://www.mizainps.com/intro/intro.php,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
979,Songcheon-dong Regional Children's Center,Gangbuk-gu,"271, Solsaem-ro, Gangbuk-gu, Seoul",02-984-2237,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
292,Euncheon-dong Self-Governing Hall,Gwanak-gu,"29-10, National Assembly Complex 2-gil, Gwanak-gu, Seoul",,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
916,Gangyun Building (Yun & Song Oriental Clinic),Seongbuk-gu,"92, Dongsomun-ro, Seongbuk-gu, Seoul",02-923-2325,,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N
239,Hwagok 8-dong Community Center,Gangseo-gu,"45, Gomdallae-ro 25-gil, Gangseo-gu, Seoul",02-2600-7705,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=13&dcode=HG8,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4778,Yeongdeungpo Police Station,Yeongdeungpo-gu,"608, Gukhoe-daero, Yeongdeungpo-gu, Seoul",02-2633-0112,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4100,Cheonho Dorae Daycare Center,Gangdong-gu,"84, Gucheonmyeon-ro 41-gil, Gangdong-gu, Seoul",02-484-5512,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
323,Miseong-dong Community Center,Gwanak-gu,"249, Nangok-ro, Gwanak-gu, Seoul",02-879-4591,http://www.gwanak.go.kr/servlets/rnl/gwanak/dong/user/service/ContentServlet?cmd=CONTENT&menu_no=000383&cp_post_code=7260,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4111,Dongguk Daycare Center,Jungnang-gu,"66-27, Yongmasan-ro 45-gil, Jungnang-gu, Seoul",02-436-1038,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
339,Sindorim Community Center,Guro-gu,"40, Sindorim-ro, Guro-gu, Seoul",02-2620-7100,http://www.guro.go.kr/dong/NR_index.do?categoryVal=1001,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4799,Yongdap Community Center,Seongdong-gu,"20 Yongdapjungang 23-gil, Seongdong-gu, Seoul",02-2286-7522,http://yongdap.sd.go.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1486,Banpo Office Building,Seocho-gu,"235 Banpo-daero, Seocho-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
63,SM Mart Changdong Branch,Dobong-gu,"60, Deokneung-ro 63ga-gil, Dobong-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
4176,Sandeul Daycare Center,Eunpyeong-gu,"28-1 Yeonseo-ro 19-gil, Eunpyeong-gu, Seoul",02-357-1571,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1524,Joo Sarang Church,Gangdong-gu,"38 Arisu-ro 1-gil, Gangdong-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
377,Dangsan 2-dong Community Center,Yeongdeungpo-gu,"235, Dangsan-ro, Yeongdeungpo-gu, Seoul",02-2670-1129,http://www.ydp.go.kr/jumin/page.do?mCode=A025000000&path=jumin&dongNm=%B4%E7%BB%EA2%B5%BF,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
33,Seongnae-dong Himart,Gangdong-gu,"1403 Yangjae-daero, Gangdong-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1495,Noble Fiesta Wedding Hall,Gangbuk-gu,"183, Wolgye-ro, Gangbuk-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
1820,Shinon Church,Dongjak-gu,"2 Yeouidaebang-ro, Dongjak-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1826,Korea SGI Yongsan Cultural Center,Yongsan-gu,"82, Baekbeom-ro 90-gil, Yongsan-gu, Seoul",02-701-1748,,2,Y,Y,N,N,N,N,N,N,N,N,N,N
1827,International Lutheran Church,Yongsan-gu,"148 Hannam-daero, Yongsan-gu, Seoul",02-794-6274,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
708,Myeongil-dong Post Office,Gangdong-gu,"424-, Gucheon-myeon-ro, Gangdong-gu, Seoul",02-3427-2001,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
302,Bangbae 3-dong Community Center,Seocho-gu,"10-20 Bangbae-ro 10-gil, Seocho-gu, Seoul",02-2155-7801,http://www.seocho.go.kr/site/vd/index.jsp,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1549,Scheduled church,Jungnang-gu,"81, Bonghwasan-ro 30-gil, Jungnang-gu, Seoul",02-435-0541,www.yejung.net/,0,Y,Y,N,N,N,N,N,N,N,N,N,N
2087,Lotte Super,Eunpyeong-gu,"117, Jingwan 2-ro, Eunpyeong-gu, Seoul",02-386-8060,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
293,Junggye Bondong Community Center,Nowon-gu,"143 Junggye-ro, Nowon-gu, Seoul",02-2116-2626,http://www.nowon.kr/dong/index.jsp?dong=1055,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
294,Gusan-dong Community Center,Eunpyeong-gu,"10 Galhyeon-ro 17-gil, Eunpyeong-gu, Seoul",02-351-5152,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000002301,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
1448,Ujangsangangseo-gu Community Center,Gangseo-gu,"66, Ujangsan-ro, Gangseo-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2116,Hanaro Mart,Seocho-gu,"10, Cheonggyesan-ro, Seocho-gu, Seoul",02-3498-1000,www.nhhanaro.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
324,Jangwi 2-dong Community Center,Seongbuk-gu,"12, Dolgotiro 27-gil, Seongbuk-gu, Seoul",02-942-0672,http://place.map.daum.net/8502744,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
275,Jeongneung 1-dong Community Center,Seongbuk-gu,"33, Jeongneung-ro 38ma-gil, Seongbuk-gu, Seoul",02-916-8920,http://www.seongbuk.go.kr/dongoffice/dongoffice/dongintro/jeongneung1dong/task/task.jsp,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
312,Sangdo 2-dong Community Center,Dongjak-gu,"211 Sangdo-ro, Dongjak-gu, Seoul",02-814-3755,http://www.dongjak.go.kr/dong/main/main.do?dongCode=04,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1907,Hwapyeong First Church,Gangseo-gu,"52, Gonghang-daero 75-gil, Gangseo-gu, Seoul",,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
1909,Sanggye Faithful Church,Nowon-gu,"25, Dongil-ro 246-gil, Nowon-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
435,Myeongdong Police Box,Jung-gu,"3, Sowol-ro, Jung-gu, Seoul",02-771-0268,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
439,Ichon Police Box (formerly Han River Police Box),Yongsan-gu,"219, Ichon-ro, Yongsan-gu, Seoul",02-794-3069,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1743,Light Church,Seocho-gu,"60, Donggwang-ro, Seocho-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1752,Shinsu Church,Mapo-gu,"34, Gwangseong-ro, Mapo-gu, Seoul",02-715-1153,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
4942,National Health Insurance Corporation,Dongjak-gu,"139, Deungyong-ro 4-gil, Dongjak-gu, Seoul",1577-1000,http://www.nhis.or.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4190,Saeam Daycare Center,Eunpyeong-gu,"3-1 Yeonseo-ro 24-gil, Eunpyeong-gu, Seoul",02-3157-104,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
737,Sanggye 3-dong Post Office,Nowon-gu,"18, Deokneung-ro 113-gil, Nowon-gu, Seoul",02-939-6008,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4198,Hongik Daycare Center,Eunpyeong-gu,"3, Gajwa-ro 7da-gil, Eunpyeong-gu, Seoul",02-308-6565,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4208,Bomi Daycare,Gangseo-gu,"25, Hwagok-ro 44na-gil, Gangseo-gu, Seoul",02-2692-7787,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1571,Dreaming Church,Gwanak-gu,"31, Cheongryong 4-gil, Gwanak-gu, Seoul",,,0,Y,Y,Y,N,N,N,Y,N,N,N,N,N
4133,Seonjae Montessori Daycare Center,Gangseo-gu,"44, Gangseo-ro 16-gil, Gangseo-gu, Seoul",02-2601-1399,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
1519,Seokbulsa (religious organization),Mapo-gu,"23-6, Mapo-daero 4-da-gil, Mapo-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
303,Bangbae 4-dong Community Center,Seocho-gu,"13, Bangbae-ro 27-gil, Seocho-gu, Seoul",02-2155-7831,http://www.seocho.go.kr/site/ve/index.jsp,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
459,Oryu District,Guro-gu,"221, Gyeongin-ro, Guro-gu, Seoul",02-2612-6112,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1758,Shindo Central Church,Eunpyeong-gu,"43-9, Jingwan 3-ro, Eunpyeong-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1835,Sangbong Catholic Church,Jungnang-gu,"34, Myeonmok-ro 92-gil, Jungnang-gu, Seoul",02-439-3811,church.catholic.or.kr/sangbong,0,N,Y,Y,N,N,N,N,N,N,N,N,N
847,Banghwa Neighborhood Park Toilet (Management Office),Gangseo-gu,"176 Geumnanghwa-ro, Gangseo-gu, Seoul",,,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
2302,Nowon Smart Nursing Hospital,Nowon-gu,"461 Nowon-ro, Nowon-gu, Seoul",02-949-3000,www.nwsmt.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2154,Gangdong Heart Hospital,Gangdong-gu,"150 Seongan-ro, Gangdong-gu, Seoul",02-2224-2114,kangdong.hallym.or.kr/,0,Y,N,N,Y,Y,N,N,N,N,N,N,N
2176,Seoul National University Hospital Cancer Center,Jongno-gu,"101 Daehak-ro, Jongno-gu, Seoul",02-2272-3213,cancer.snuh.org,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2051,Merce Shopping Mall,Seodaemun-gu,"59, Ewhayeodae-gil, Seodaemun-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2073,Big Market (Lotte Mart Geumcheon Branch),Geumcheon-gu,"71, Doosan-ro, Geumcheon-gu, Seoul",02-809-2500,www.lottemart.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2098,Lotte Department Store Gangnam Branch,Gangnam-gu,"401 Dogok-ro, Gangnam-gu, Seoul",02-531-2500,www.lotteshopping.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2117,Homeplus Gangseo,Gangseo-gu,"398, Hwagok-ro, Gangseo-gu, Seoul",02-2660-8000,www.homeplus.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2140,Hanyang University Hospital,Seongdong-gu,"222, Wangsimni-ro, Seongdong-gu, Seoul",02-2290-8114,www.hyumc.com/,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
2020,Catholic Jamsil 7-dong Cathedral,Songpa-gu,"26, Baekjegobun-ro 12-gil, Songpa-gu, Seoul",02-416-7286,www.jamsil7.or.kr,0,Y,N,Y,N,N,N,N,N,N,N,N,N
2641,Hansan Elementary School,Gangdong-gu,"261, Pungseong-ro, Gangdong-gu, Seoul",02-475-5762,www.hansan.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
59,Morning Mart,Geumcheon-gu,"40, Doksan-ro 85-gil, Geumcheon-gu, Seoul",02-856-6969,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
396,Bun 3-dong district,Gangbuk-gu,"227, Wolgye-ro, Gangbuk-gu, Seoul",02-983-0455,,1,Y,Y,N,N,N,N,N,N,N,N,N,N
1438,Art yard,Jongno-gu,"1 Donhwamun-ro 5-ga-gil, Jongno-gu, Seoul",1599-2117,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
942,Hanmaeum General Clinic,Dobong-gu,"163, Banghak-ro, Dobong-gu, Seoul",,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
946,IJMB. Obstetrics and Gynecology,Mapo-gu,"79, World Cup-ro, Mapo-gu, Seoul",02-324-9966,,0,N,Y,Y,Y,N,N,N,N,N,N,N,N
269,Majang-dong Community Center,Seongdong-gu,"11, Majang-ro 42-gil, Seongdong-gu, Seoul",02-2286-7241,http://sd.go.kr/sd/dong.do?mCode=12D000000000,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
343,Mangwon 1-dong Community Center,Mapo-gu,"10, Poeun-ro 6-gil, Mapo-gu, Seoul",02-3153-6800,http://www.mapo.go.kr/CmsWeb/template/mangwon1,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
752,Samjeon-dong Post Office,Songpa-gu,"256, Baekjegobun-ro, Songpa-gu, Seoul",02-417-0800,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3279,Seonjeong Tourism High School,Eunpyeong-gu,"19, Seooreung-ro 20-gil, Eunpyeong-gu, Seoul",02-3156-1630,http://www.sjt.hs.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5507,Airport building telephone office,Gangseo-gu,"69, Gonghang-daero, Gangseo-gu, Seoul",080-258-1033,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4740,Seoul Fire & Disaster Headquarters,Jung-gu,"3, Toegye-ro 20-gil, Jung-gu, Seoul",02-3706-1314,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5420,Bukahhyeon-dong 2nd public parking lot,Seodaemun-gu,"60, Bukahyeon-ro 6-gil, Seodaemun-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2320,Shinhwa Hospital,Yeongdeungpo-gu,"100, Yeongjung-ro, Yeongdeungpo-gu, Seoul",02-2632-8114,www.shinhwahp.com,1,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2332,Synergy Hospital,Gangnam-gu,"309 Hakdong-ro, Gangnam-gu, Seoul",02-2015-1300,www.synergy.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2025,Daeheung Church,Yangcheon-gu,"30, Mokdongjungangseo-ro 7na-gil, Yangcheon-gu, Seoul",02-2644-9275,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3678,Jongno M Academy,Dobong-gu,"568, Dobong-ro, Dobong-gu, Seoul",02-902-1672,http://blog.naver.com/cdcdeduplex,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
379,Dunchon 2-dong Community Service Center,Gangdong-gu,"7, Cheonho-daero 186-gil, Gangdong-gu, Seoul",02-3425-7910,http://dong.gangdong.go.kr/site/contents/dong/3240059/main.jsp?uri=http%3A%2F%2Fdong.gangdong.go.kr%2Fsite%2Fcontents%2Fdong%2F3240059%2Fmain.jsp,0,Y,Y,N,N,N,N,N,N,N,N,N,N
78,Imun 2-dong Community Center,Dongdaemun-gu,"27-5, Shinimun-ro, Dongdaemun-gu, Seoul",02-2171-6502,http://dong.ddm.go.kr/intro,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
675,Yeomchang-dong Post Office,Gangseo-gu,"623 Gonghang-daero, Gangseo-gu, Seoul",02-3665-1004,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
418,Gomdalae District,Gangseo-gu,"12, Gomdalae-ro 59-gil, Gangseo-gu, Seoul",02-2643-7994,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
421,Gileum District,Seongbuk-gu,"51, Samyang-ro 13-gil, Seongbuk-gu, Seoul",02-919-9723,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
1463,Jeonghyun Top Wedding Hall,Guro-gu,"344, Dorimcheon-ro, Guro-gu, Seoul",,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
1470,Korea Downtown Depression Terminal (Seoul Convention Wedding Hall),Gangnam-gu,"22, Teheran-ro 87-gil, Gangnam-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
356,Mok 4-dong Community Center,Yangcheon-gu,"25, Mokdongjungang-ro, Yangcheon-gu, Seoul",02-2620-4000,http://www.yangcheon.go.kr/dong/dong0004/dongCenter/main.do,0,Y,N,N,N,Y,N,N,N,N,N,N,N
365,Jamsil 6-dong Community Center,Songpa-gu,"124 Olympic-ro 35-gil, Songpa-gu, Seoul",02-2147-4720,http://www.songpa.go.kr/user.kdf?a=songpa.menu.MenuApp&cate_id=BC2300000000,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5606,National Central Library,Seocho-gu,"San 60-1, Banpo 4-dong, Seocho-gu, Seoul",,,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N
5957,Sponge House (Gwanghwamun),Jung-gu,"61-21 Taepyeong-ro 1-ga, Jung-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1956,Grace First Church,Gwangjin-gu,"53, Jayang-ro 32-gil, Gwangjin-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
